City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Sola,VU,2022-02-01 05:17:48,-13.8833,167.55,80.78,78,100,8.86
294,Santa Maria,BR,2022-02-01 05:17:49,-29.6842,-53.8069,68.5,82,0,9.75
295,San Cristobal,VE,2022-02-01 05:13:46,7.7669,-72.225,68.18,84,97,2.19
296,Margate,GB,2022-02-01 05:17:49,51.3813,1.3862,43.88,87,97,4.0
297,Ugoofaaru,MV,2022-02-01 05:17:50,5.6667,73.0,83.05,70,39,11.48
298,Birao,CF,2022-02-01 05:17:50,10.2849,22.7882,60.84,20,5,11.25
299,Esperance,AU,2022-02-01 05:17:51,-33.8667,121.9,66.78,51,52,18.52
300,Asau,RO,2022-02-01 05:17:51,46.4333,26.4,28.76,82,100,3.91
301,Henderson,US,2022-02-01 05:14:50,36.0397,-114.9819,53.24,24,0,5.75
302,Kautokeino,NO,2022-02-01 05:17:52,69.0125,23.0412,-12.71,98,91,5.35
303,Suluq,LY,2022-02-01 05:17:52,31.6682,20.2521,51.35,68,21,11.83
304,Dingle,PH,2022-02-01 05:17:52,10.9995,122.6711,83.84,71,93,13.09
305,Zilair,RU,2022-02-01 05:17:53,52.2332,57.4392,13.95,98,91,4.72
306,Noumea,NC,2022-02-01 05:17:53,-22.2763,166.4572,82.38,79,86,9.06
307,Bintulu,MY,2022-02-01 05:17:54,3.1667,113.0333,81.01,83,20,2.3
308,Tortoli,IT,2022-02-01 05:17:54,39.9256,9.6572,47.57,55,0,12.86
309,Touros,BR,2022-02-01 05:17:54,-5.1989,-35.4608,76.1,75,68,10.94
310,Paamiut,GL,2022-02-01 05:17:55,61.994,-49.6678,17.01,89,100,6.98
311,Ndjole,GA,2022-02-01 05:17:55,-0.1783,10.7649,73.36,98,100,1.07
312,Cairns,AU,2022-02-01 05:17:56,-16.9167,145.7667,89.06,75,75,6.91
313,Tommot,RU,2022-02-01 05:17:56,58.9564,126.2925,-2.0,90,100,8.86
314,Mitsamiouli,KM,2022-02-01 05:17:57,-11.3847,43.2844,82.29,73,60,4.79
315,Aloleng,PH,2022-02-01 05:17:57,16.1307,119.7824,85.19,56,45,4.05
316,Alexandria,EG,2022-02-01 05:16:18,31.2156,29.9553,53.58,79,47,9.78
317,Meulaboh,ID,2022-02-01 05:17:58,4.1363,96.1285,84.65,68,7,5.48
318,Berezovyy,RU,2022-02-01 05:17:58,51.6667,135.7,11.61,83,86,2.39
319,Haimen,CN,2022-02-01 05:17:59,23.1935,116.6142,53.49,85,100,9.31
320,Chumikan,RU,2022-02-01 05:17:59,54.7183,135.315,6.67,69,66,14.58
321,Geraldton,AU,2022-02-01 05:18:00,-28.7667,114.6,97.21,21,7,9.22
322,Banapur,IN,2022-02-01 05:18:00,19.7833,85.1833,77.59,46,26,1.5
323,Mauganj,IN,2022-02-01 05:18:00,24.6833,81.8833,69.8,36,0,7.23
324,Wana,PK,2022-02-01 05:18:01,32.2989,69.5725,47.62,26,0,5.17
325,Mikhaylovka,RU,2022-02-01 05:19:01,50.06,43.2379,30.7,88,100,15.35
326,Morant Bay,JM,2022-02-01 05:19:01,17.8815,-76.4093,76.66,84,32,13.2
327,Cassilandia,BR,2022-02-01 05:19:02,-19.1133,-51.7342,69.06,98,100,4.07
328,Coos Bay,US,2022-02-01 05:19:02,43.3665,-124.2179,40.32,99,100,5.75
329,Peace River,CA,2022-02-01 05:16:25,56.2501,-117.286,-0.09,78,100,6.91
330,Neryungri,RU,2022-02-01 05:19:03,56.6709,124.6491,-5.4,90,100,10.45
331,Fort Saint James,CA,2022-02-01 05:19:03,54.4333,-124.25,7.02,98,100,2.15
332,Makakilo City,US,2022-02-01 05:19:04,21.3469,-158.0858,73.72,67,0,3.44
333,Itarema,BR,2022-02-01 05:15:01,-2.9248,-39.9167,76.8,80,84,8.46
334,Shangqiu,CN,2022-02-01 05:19:04,34.45,115.65,42.75,19,2,6.35
335,Setaka,JP,2022-02-01 05:19:05,33.15,130.4667,51.06,41,75,17.27
336,Sao Joao Evangelista,BR,2022-02-01 05:19:05,-18.5478,-42.7633,67.17,97,100,1.79
337,Middelkerke,BE,2022-02-01 05:19:06,51.1558,2.8418,43.02,93,75,13.8
338,Hamilton,US,2022-02-01 05:16:54,39.1834,-84.5333,34.25,76,0,1.01
339,Narino,CO,2022-02-01 05:16:07,5.6089,-75.1766,62.42,97,94,0.2
340,Trelew,AR,2022-02-01 05:19:06,-43.249,-65.3051,72.16,27,3,16.58
341,Tombouctou,ML,2022-02-01 05:19:07,20.0,-3.0,61.47,13,3,12.12
342,Davenport,US,2022-02-01 05:19:07,41.5236,-90.5776,37.94,63,0,13.0
343,Khuzhir,RU,2022-02-01 05:19:07,53.1939,107.3397,5.2,81,97,2.19
344,Umaria,IN,2022-02-01 05:19:08,23.5333,80.8333,72.7,29,2,6.29
345,Naze,JP,2022-02-01 05:19:08,28.3667,129.4833,59.92,60,81,9.64
346,Severo-Kurilsk,RU,2022-02-01 05:15:12,50.6789,156.125,28.98,71,98,14.94
347,Canutama,BR,2022-02-01 05:19:09,-6.5339,-64.3831,71.35,99,92,2.35
348,Bani,DO,2022-02-01 05:19:09,18.2833,-70.3333,74.86,88,34,9.28
349,Eureka,US,2022-02-01 05:19:10,40.8021,-124.1637,47.93,78,33,7.0
350,Timbiqui,CO,2022-02-01 05:15:21,2.7717,-77.6654,72.46,95,97,3.76
351,Superior,US,2022-02-01 05:19:10,46.7208,-92.1041,29.48,72,0,3.44
352,Kungurtug,RU,2022-02-01 05:19:11,50.5994,97.5228,-1.66,90,30,1.52
353,Thohoyandou,ZA,2022-02-01 05:19:11,-22.9456,30.485,66.34,86,18,3.38
354,Adrar,MR,2022-02-01 05:19:11,20.5022,-10.0711,68.61,13,99,11.59
355,Yerbogachen,RU,2022-02-01 05:19:12,61.2767,108.0108,-6.79,94,89,3.78
356,Ambon,ID,2022-02-01 05:19:11,-3.6954,128.1814,89.74,62,40,10.36
357,Shetpe,KZ,2022-02-01 05:19:12,44.1667,52.1167,35.67,77,100,5.19
358,Kodinsk,RU,2022-02-01 05:19:13,58.6881,99.1844,5.68,90,100,2.04
359,Bodden Town,KY,2022-02-01 05:19:14,19.2833,-81.25,75.92,74,87,17.87
360,La Tuque,CA,2022-02-01 05:19:14,47.4334,-72.7824,-18.15,76,37,0.0
361,Khilok,RU,2022-02-01 05:19:14,51.3674,110.4676,3.42,80,99,6.31
362,Liverpool,GB,2022-02-01 05:19:15,53.4106,-2.9779,49.75,95,100,11.99
363,Viedma,AR,2022-02-01 05:19:01,-40.8135,-62.9967,71.51,23,3,19.06
364,Kiama,AU,2022-02-01 05:17:48,-34.6833,150.8667,92.25,66,42,7.0
365,Tezu,IN,2022-02-01 05:19:16,27.9167,96.1667,59.4,76,100,2.28
366,Camocim,BR,2022-02-01 05:19:16,-2.9022,-40.8411,75.15,85,79,7.74
367,San Policarpo,PH,2022-02-01 05:19:17,12.1791,125.5072,80.46,82,30,9.17
368,Nanakuli,US,2022-02-01 05:19:17,21.3906,-158.1547,75.15,69,0,3.44
369,Hambantota,LK,2022-02-01 05:19:17,6.1241,81.1185,84.81,56,11,11.18
370,Karonga,MW,2022-02-01 05:19:18,-9.9333,33.9333,72.79,84,98,3.11
371,Byron Bay,AU,2022-02-01 05:19:18,-28.65,153.6167,87.71,67,13,10.78
372,Brae,GB,2022-02-01 05:19:19,60.3964,-1.353,48.11,80,100,36.37
373,Lompoc,US,2022-02-01 05:18:55,34.6391,-120.4579,59.31,89,0,0.0
374,Boali,CF,2022-02-01 05:20:19,4.8005,18.1275,67.06,22,55,2.28
375,Muroto,JP,2022-02-01 05:20:20,33.2833,134.15,53.64,49,4,19.95
376,Ahuimanu,US,2022-02-01 05:20:20,21.4447,-157.8378,74.91,76,0,1.01
377,Maraa,BR,2022-02-01 05:20:20,-1.8333,-65.3667,75.85,86,100,3.53
378,Champerico,GT,2022-02-01 05:20:21,14.3,-91.9167,79.36,76,11,3.91
379,Ballina,AU,2022-02-01 05:20:18,-28.8667,153.5667,87.78,76,7,11.79
380,Jiuquan,CN,2022-02-01 05:20:21,39.7432,98.5174,24.33,21,91,2.19
381,Torbay,CA,2022-02-01 05:20:22,47.6666,-52.7314,32.58,73,75,16.11
382,Goure,NE,2022-02-01 05:20:23,13.9835,10.2704,50.76,24,0,9.78
383,Inhambane,MZ,2022-02-01 05:20:23,-23.865,35.3833,75.18,88,40,4.61
384,Dhidhdhoo,MV,2022-02-01 05:20:24,6.8833,73.1,81.84,72,2,10.0
385,Okha,RU,2022-02-01 05:20:24,53.5739,142.9478,5.72,91,100,23.51
386,Half Moon Bay,US,2022-02-01 05:20:25,37.4636,-122.4286,53.87,87,0,0.0
387,Kalmunai,LK,2022-02-01 05:20:26,7.4167,81.8167,81.79,64,11,9.6
388,Plettenberg Bay,ZA,2022-02-01 05:20:26,-34.0527,23.3716,75.74,72,100,3.0
389,Olinda,BR,2022-02-01 05:20:27,-8.0089,-34.8553,82.13,74,40,6.91
390,Hofn,IS,2022-02-01 05:20:11,64.2539,-15.2082,26.49,65,40,33.08
391,Kinablangan,PH,2022-02-01 05:20:28,7.6947,126.5503,82.74,70,99,7.45
392,Saint-Georges,GD,2022-02-01 05:19:00,12.0564,-61.7485,78.48,83,40,5.75
393,Tura,IN,2022-02-01 05:20:28,25.5198,90.2201,66.97,45,64,5.59
394,Pringsewu,ID,2022-02-01 05:20:29,-5.3582,104.9744,88.18,60,98,2.73
395,Bautzen,DE,2022-02-01 05:20:29,51.1833,14.4333,35.06,94,100,9.33
396,Jingdezhen,CN,2022-02-01 05:20:30,29.2947,117.2079,43.72,86,100,4.09
397,Laguna,US,2022-02-01 05:17:33,38.421,-121.4238,54.1,80,0,1.01
398,Hovd,MN,2022-02-01 05:20:30,48.0056,91.6419,-6.68,85,89,3.6
399,Ubauro,PK,2022-02-01 05:20:30,28.1652,69.7289,71.65,19,0,13.73
400,Paita,PE,2022-02-01 05:20:31,-5.0892,-81.1144,72.64,73,100,4.43
401,Vostok,RU,2022-02-01 05:20:31,46.4856,135.8833,7.93,85,100,6.58
402,Oistins,BB,2022-02-01 05:20:25,13.0667,-59.5333,82.49,34,20,13.8
403,Saint-Augustin,CA,2022-02-01 05:20:32,51.226,-58.6502,-2.87,94,37,8.12
404,Lukovetskiy,RU,2022-02-01 05:20:32,64.2956,41.9211,15.78,97,100,5.35
405,Te Anau,NZ,2022-02-01 05:20:33,-45.4167,167.7167,73.09,54,100,0.98
406,North Battleford,CA,2022-02-01 05:20:33,52.7834,-108.2847,-3.91,71,40,23.02
407,Vilyuysk,RU,2022-02-01 05:20:33,63.7553,121.6247,-18.76,96,94,4.34
408,Ust-Barguzin,RU,2022-02-01 05:20:34,53.45,108.9833,-0.72,86,98,2.59
409,Ostrovnoy,RU,2022-02-01 05:20:34,68.0531,39.5131,15.66,94,100,3.56
410,Usevya,TZ,2022-02-01 05:20:35,-7.1,31.2333,66.13,97,99,1.5
411,Koumac,NC,2022-02-01 05:20:35,-20.5667,164.2833,82.51,71,54,11.12
412,Yaviza,PA,2022-02-01 05:20:35,8.1537,-77.6931,69.28,96,53,0.85
413,Katsuura,JP,2022-02-01 05:20:36,35.1333,140.3,48.31,55,92,2.86
414,Waynesville,US,2022-02-01 05:20:36,35.4887,-82.9887,36.73,55,19,3.0
415,Queanbeyan,AU,2022-02-01 05:18:05,-35.35,149.2333,85.6,59,96,14.97
416,Dalby,AU,2022-02-01 05:20:37,-27.1833,151.2667,95.99,30,90,3.0
417,Shunyi,CN,2022-02-01 05:20:37,40.125,116.6453,33.75,18,0,8.95
418,Biloela,AU,2022-02-01 05:21:38,-24.4167,150.5,97.11,31,67,4.79
419,Miraflores,MX,2022-02-01 05:21:38,19.2167,-98.8083,60.87,64,32,2.77
420,Troitsko-Pechorsk,RU,2022-02-01 05:21:38,62.7084,56.1964,-9.63,100,96,2.17
421,Sarakhs,IR,2022-02-01 05:18:32,36.5449,61.1577,50.14,50,75,18.41
422,Shakawe,BW,2022-02-01 05:21:39,-18.3667,21.85,66.7,96,98,6.69
423,Hallein,AT,2022-02-01 05:21:39,47.6833,13.1,37.35,87,75,13.8
424,Marsh Harbour,BS,2022-02-01 05:21:40,26.5412,-77.0636,65.1,55,1,13.69
425,Mukhen,RU,2022-02-01 05:21:40,48.1,136.1,9.54,81,100,6.31
426,Tshikapa,CD,2022-02-01 05:21:40,-6.4167,20.8,69.93,97,100,1.3
427,Salinopolis,BR,2022-02-01 05:21:41,-0.6136,-47.3561,77.07,79,99,10.6
428,Wairoa,NZ,2022-02-01 05:21:41,-39.0333,177.3667,79.56,61,97,5.99
429,Agropoli,IT,2022-02-01 05:21:42,40.3469,14.9966,49.71,75,100,15.32
430,Buraydah,SA,2022-02-01 05:21:42,26.326,43.975,50.45,38,0,11.86
431,Kincardine,GB,2022-02-01 05:21:42,56.0667,-3.7167,52.16,77,97,21.09
432,Reyes,BO,2022-02-01 05:21:43,-14.3167,-67.3833,71.29,99,100,1.3
433,Shingu,JP,2022-02-01 05:21:43,33.7333,135.9833,54.59,35,1,10.8
434,Tessalit,ML,2022-02-01 05:21:43,20.1986,1.0114,59.94,11,5,8.08
435,Vardo,NO,2022-02-01 05:18:05,70.3705,31.1107,12.4,83,40,9.17
436,Shubarkuduk,KZ,2022-02-01 05:21:44,49.1447,56.4872,22.86,88,100,13.56
437,Kalia,BD,2022-02-01 05:21:44,23.0396,89.6328,76.19,40,1,6.58
438,Cortez,US,2022-02-01 05:21:45,37.3489,-108.5859,36.41,53,0,0.0
439,Sidney,AU,2022-02-01 05:18:54,-33.8679,151.2073,98.31,64,0,3.0
440,Southbridge,US,2022-02-01 05:21:45,42.0751,-72.0334,14.95,73,10,2.55
441,Artyom,AZ,2022-02-01 05:21:46,40.4723,50.333,42.94,86,74,22.93
442,Tautira,PF,2022-02-01 05:21:46,-17.7333,-149.15,82.42,77,30,20.74
443,Kuala Pilah,MY,2022-02-01 05:21:47,2.7389,102.2487,90.55,58,100,4.83
444,East London,ZA,2022-02-01 05:21:47,-33.0153,27.9116,76.14,83,0,4.61
445,Zhigansk,RU,2022-02-01 05:21:47,66.7697,123.3711,-26.0,97,95,6.51
446,Yar-Sale,RU,2022-02-01 05:21:48,66.8333,70.8333,-16.94,99,41,6.15
447,Dubbo,AU,2022-02-01 05:21:48,-32.25,148.6167,87.93,48,40,11.5
448,Benavente,ES,2022-02-01 05:21:49,42.0025,-5.6783,41.97,86,7,5.88
449,Sarana,RU,2022-02-01 05:21:49,56.4773,57.7259,20.75,96,100,5.32
450,Mount Gambier,AU,2022-02-01 05:21:49,-37.8333,140.7667,62.62,52,85,14.47
451,Pitsunda,GE,2022-02-01 05:21:50,43.1592,40.3378,37.58,83,100,3.8
452,Inongo,CD,2022-02-01 05:21:50,-1.95,18.2667,72.81,77,64,4.97
453,College,US,2022-02-01 05:17:49,64.8569,-147.8028,-16.42,75,0,0.0
454,Monte Gordo,PT,2022-02-01 05:21:51,37.1819,-7.4523,42.75,51,0,10.4
455,Arman,RU,2022-02-01 05:21:51,59.7,150.1667,8.42,78,100,13.15
456,Bhan,PK,2022-02-01 05:21:51,26.5583,67.7214,72.21,24,0,3.22
457,Batagay,RU,2022-02-01 05:21:52,67.6333,134.6333,-27.2,99,92,0.65
458,Balgazyn,RU,2022-02-01 05:21:52,51.0,95.2,-4.49,85,10,3.38
459,Svetlogorsk,BY,2022-02-01 05:21:53,52.6333,29.7333,22.57,93,99,11.43
460,Banda Aceh,ID,2022-02-01 05:21:53,5.5577,95.3222,85.62,64,98,8.21
461,Lazaro Cardenas,MX,2022-02-01 05:21:53,17.9583,-102.2,73.65,77,7,3.02
462,Puerto Del Rosario,ES,2022-02-01 05:21:54,28.5004,-13.8627,65.88,59,100,8.05
463,Barcelos,PT,2022-02-01 05:21:54,41.5388,-8.6151,46.54,73,0,6.49
464,Bowen,AU,2022-02-01 05:21:54,-20.0167,148.2333,84.88,70,27,10.36
465,Yatou,CN,2022-02-01 05:21:55,37.15,122.3833,32.36,47,51,19.62
466,Elk City,US,2022-02-01 05:21:56,35.412,-99.4043,53.82,58,0,13.8
467,Agua Blanca Sur,HN,2022-02-01 05:22:56,15.25,-87.8833,71.35,98,16,1.1
468,Karatuzskoye,RU,2022-02-01 05:22:56,53.6072,92.8667,1.35,82,15,1.72
469,Merauke,ID,2022-02-01 05:22:57,-8.4667,140.3333,80.35,77,100,6.33
470,Buchanan,LR,2022-02-01 05:22:57,5.8808,-10.0467,75.16,90,61,4.27
471,Yingcheng,CN,2022-02-01 05:22:58,30.95,113.55,46.45,42,29,7.09
472,Cumana,VE,2022-02-01 05:22:58,10.4635,-64.1775,78.89,82,27,8.23
473,Santa Barbara,US,2022-02-01 05:22:37,34.7333,-120.0343,51.62,90,40,4.61
474,Sovetskiy,RU,2022-02-01 05:22:59,61.3614,63.5842,-1.71,97,98,2.51
475,Princes Town,TT,2022-02-01 05:22:59,10.2667,-61.3833,75.61,92,87,4.97
476,Tomatlan,MX,2022-02-01 05:23:00,19.9333,-105.25,63.82,63,0,3.58
477,Auckland,NZ,2022-02-01 05:23:00,-36.8667,174.7667,76.32,66,75,15.99
478,Aleksandriyskaya,RU,2022-02-01 05:23:00,44.2272,43.3453,35.64,74,97,5.79
479,Mount Isa,AU,2022-02-01 05:19:09,-20.7333,139.5,94.77,38,40,14.97
480,Ossora,RU,2022-02-01 05:23:01,59.2353,163.0719,20.48,91,100,10.31
481,Roma,US,2022-02-01 05:23:02,43.2128,-75.4557,16.03,81,0,0.0
482,El Adelanto,GT,2022-02-01 05:23:02,14.1667,-89.8333,58.3,76,11,1.63
483,Rawson,AR,2022-02-01 05:23:02,-43.3002,-65.1023,71.89,28,0,19.57
484,Isangel,VU,2022-02-01 05:23:03,-19.55,169.2667,80.92,78,98,5.21
485,Teguise,ES,2022-02-01 05:23:03,29.0605,-13.564,62.82,52,100,8.05
486,Amberieu-En-Bugey,FR,2022-02-01 05:23:04,45.9589,5.3432,37.6,95,85,8.32
487,Sao Felix Do Xingu,BR,2022-02-01 05:23:04,-6.6447,-51.995,70.54,99,100,0.87
488,North Bend,US,2022-02-01 05:23:05,43.4065,-124.2243,40.24,99,100,5.75
489,Sisimiut,GL,2022-02-01 05:23:05,66.9395,-53.6735,4.82,87,100,7.87
490,Visby,SE,2022-02-01 05:23:06,57.6409,18.296,28.62,69,75,9.22
491,Atambua,ID,2022-02-01 05:23:06,-9.1061,124.8925,79.18,77,48,15.03
492,Terrace,CA,2022-02-01 05:19:47,54.5163,-128.6035,33.71,93,100,2.3
493,Yablonovo,RU,2022-02-01 05:23:07,50.8523,37.3574,28.26,93,99,15.3
494,Zaokskiy,RU,2022-02-01 05:23:07,54.7306,37.4089,20.59,96,98,7.63
495,Bangassou,CF,2022-02-01 05:23:08,4.7413,22.8184,63.63,42,95,1.63
496,Muros,ES,2022-02-01 05:23:08,42.7762,-9.0603,51.24,83,0,11.52
497,Mwene-Ditu,CD,2022-02-01 05:23:09,-7.0,23.45,64.02,97,100,2.17
498,Lyuban,BY,2022-02-01 05:23:09,52.7985,28.0048,22.15,93,99,12.66
499,Puerto Escondido,MX,2022-02-01 05:23:10,15.85,-97.0667,76.03,79,0,7.25
500,Mabaruma,GY,2022-02-01 05:18:25,8.2,-59.7833,70.43,98,100,2.51
501,Pokosnoye,RU,2022-02-01 05:23:10,55.5258,101.0536,1.29,89,87,2.39
502,Ixtapa,MX,2022-02-01 05:23:11,20.7,-105.2,68.23,88,0,0.0
503,Port Lincoln,AU,2022-02-01 05:23:11,-34.7333,135.8667,65.73,56,40,21.27
504,Riyadh,SA,2022-02-01 05:21:03,24.6877,46.7219,66.25,39,40,11.5
505,Mujiayingzi,CN,2022-02-01 05:23:12,42.1167,118.7833,17.53,39,0,10.85
506,Phan Thong,TH,2022-02-01 05:23:12,13.468,101.0953,96.21,100,10,10.2
507,Nizwa,OM,2022-02-01 05:23:13,22.9333,57.5333,72.68,32,0,1.9
508,Coquimbo,CL,2022-02-01 05:23:13,-29.9533,-71.3436,62.33,82,75,5.75
509,Fuerte Olimpo,PY,2022-02-01 05:23:14,-21.0415,-57.8738,76.59,84,74,6.31
510,Mogocha,RU,2022-02-01 05:23:14,53.7333,119.7667,6.24,58,100,9.37
511,Chapais,CA,2022-02-01 05:23:15,49.7834,-74.8492,-20.42,99,44,4.56
512,Ulladulla,AU,2022-02-01 05:23:15,-35.35,150.4667,89.87,51,86,7.27
513,Yerkoy,TR,2022-02-01 05:23:16,39.6381,34.4672,27.48,96,98,3.91
514,Uruguaiana,BR,2022-02-01 05:24:16,-29.7547,-57.0883,76.93,65,0,14.97
515,Noblesville,US,2022-02-01 05:24:17,40.0456,-86.0086,36.18,72,100,1.01
516,Lokomotivnyy,RU,2022-02-01 05:24:17,53.0118,60.5684,11.79,94,77,8.3
517,Lagoa Formosa,BR,2022-02-01 05:24:18,-18.7786,-46.4075,67.01,92,100,2.59
518,High Level,CA,2022-02-01 05:24:18,58.5169,-117.136,-18.29,83,0,3.44
519,Fortuna,US,2022-02-01 05:24:19,40.5982,-124.1573,47.66,81,100,1.99
520,Sassandra,CI,2022-02-01 05:24:19,4.95,-6.0833,74.43,93,75,3.47
521,Salta,AR,2022-02-01 05:24:20,-24.7859,-65.4117,62.89,89,20,1.99
522,Gravdal,NO,2022-02-01 05:24:20,68.1214,13.5031,31.68,65,100,13.8
523,Kostelec Na Hane,CZ,2022-02-01 05:24:20,49.514,17.0582,33.4,78,61,1.01
524,San Jose,US,2022-02-01 05:21:29,37.3394,-121.895,53.31,83,40,4.61
525,Corinto,GR,2022-02-01 05:24:21,37.9407,22.9573,57.45,82,100,4.12
526,Grand Gaube,MU,2022-02-01 05:24:21,-20.0064,57.6608,85.37,65,99,14.0
527,Kodino,RU,2022-02-01 05:24:22,63.7198,39.6447,7.09,97,100,6.38
528,Ust-Ishim,RU,2022-02-01 05:24:22,57.6935,71.1665,5.77,96,89,3.18
529,Deputatskiy,RU,2022-02-01 05:24:23,69.3,139.9,-14.37,98,100,1.12
530,Samarai,PG,2022-02-01 05:24:23,-10.6167,150.6667,86.52,67,100,9.24
531,Litovko,RU,2022-02-01 05:24:23,49.2361,135.1742,-1.57,89,92,0.78
532,Buala,SB,2022-02-01 05:24:24,-8.145,159.5921,84.51,67,90,4.63
533,Voh,NC,2022-02-01 05:24:24,-20.9667,164.7,84.65,65,82,9.64
534,Pervomaysk,UA,2022-02-01 05:24:25,48.0443,30.8507,26.96,90,96,3.53
535,Lakhipur,IN,2022-02-01 05:24:25,26.0299,90.3041,64.15,53,64,5.44
536,Kamaishi,JP,2022-02-01 05:24:26,39.2667,141.8833,31.15,65,79,9.28
537,Kavali,IN,2022-02-01 05:24:26,14.9167,79.9833,80.15,60,23,5.19
538,Glenwood Springs,US,2022-02-01 05:24:27,39.5505,-107.3248,33.03,45,0,12.66
539,Clovis,US,2022-02-01 05:24:27,36.8252,-119.7029,50.81,78,75,0.0
540,Qostanay,KZ,2022-02-01 05:24:28,53.1667,63.5833,14.29,92,100,6.71
541,Kamina,CD,2022-02-01 05:24:29,-8.7386,24.9906,62.24,96,99,2.42
542,Road Town,VG,2022-02-01 05:24:29,18.4167,-64.6167,77.09,71,8,7.9
543,Barentu,ER,2022-02-01 05:24:30,15.1139,37.5928,61.23,79,40,4.85
544,Agadir,MA,2022-02-01 05:24:30,30.4202,-9.5982,54.05,45,83,6.33
545,Colares,PT,2022-02-01 05:24:31,38.7992,-9.4469,52.45,71,0,7.0
546,Manzhouli,CN,2022-02-01 05:24:32,49.6,117.4333,-2.94,84,11,6.35
547,Kudymkar,RU,2022-02-01 05:24:32,59.0173,54.656,17.04,94,100,8.46
548,Vao,NC,2022-02-01 05:24:33,-22.6667,167.4833,78.06,84,80,10.33
549,Bitung,ID,2022-02-01 05:24:33,1.4451,125.1824,90.45,69,99,11.86
550,Alice Springs,AU,2022-02-01 05:21:41,-23.7,133.8833,83.75,74,75,12.66
551,Alghero,IT,2022-02-01 05:24:34,40.5589,8.3181,51.89,71,0,13.8
552,Graaff-Reinet,ZA,2022-02-01 05:19:58,-32.2522,24.5308,70.92,90,100,3.74
553,Shimoda,JP,2022-02-01 05:24:34,34.6667,138.95,53.71,47,0,24.45
554,Charters Towers,AU,2022-02-01 05:24:34,-20.1,146.2667,94.1,37,31,3.6
555,Nelson Bay,AU,2022-02-01 05:24:35,-32.7167,152.15,86.05,74,12,9.75
556,Namibe,AO,2022-02-01 05:24:35,-15.1961,12.1522,69.64,75,99,7.9
557,Ipixuna,BR,2022-02-01 05:24:36,-1.7625,-48.8043,76.95,98,94,2.64
558,Hailar,CN,2022-02-01 05:24:36,49.2,119.7,-7.17,91,51,5.86
559,Enshi,CN,2022-02-01 05:25:37,30.3,109.4833,43.83,76,98,0.56
560,Malpe,IN,2022-02-01 05:25:37,13.35,74.7167,85.3,45,9,0.36
561,Vanavara,RU,2022-02-01 05:25:37,60.34,102.2797,-0.36,90,95,2.26
562,Saint-Raymond,CA,2022-02-01 05:25:38,45.467,-73.6095,6.91,80,0,6.91
563,Ongandjera,NA,2022-02-01 05:25:38,-17.8833,15.0667,67.71,42,100,5.26
564,Qeshm,IR,2022-02-01 05:25:38,26.9581,56.2719,69.67,61,0,2.82
565,Kieta,PG,2022-02-01 05:25:39,-6.2167,155.6333,84.58,69,100,8.46
566,Lobo,PH,2022-02-01 05:25:39,13.6481,121.2112,82.94,68,79,15.01
567,Daulatpur,PK,2022-02-01 05:25:40,26.5015,67.9706,69.69,23,0,4.12
568,Shache,CN,2022-02-01 05:25:40,38.4167,77.2406,33.3,28,76,0.98
569,Bartica,GY,2022-02-01 05:25:40,6.4,-58.6167,73.72,98,76,1.36
570,Zhucheng,CN,2022-02-01 05:25:41,35.9947,119.3975,35.8,28,0,8.34
